Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2243077,"SCRAPER,BELT;31134-60R,VPLOW,RUBBER,BELT",101,GR goods receipt,5/25/2023,,2,EA,2,EA,3009.2,PEN,5005035359,4,,0,0,001-0003906,5/25/2023,Q009,RALEGRIA,4502711179,50,C601,5/25/2023,,,
AM2243081,SCRPR BELT;C1QCGKSC0S6O3,101,GR goods receipt,5/25/2023,,6,EA,6,EA,95792.7,PEN,5005035951,1,,0,0,001-0003905,5/25/2023,Q009,RALEGRIA,4502672323,10,C601,5/25/2023,,,
AM2245005,"CEMENT,SC4000,0.7KG",101,GR goods receipt,5/25/2023,,28,EA,28,EA,2872.3,PEN,5005035959,1,,0,0,T001-00003860,5/25/2023,Q009,RALEGRIA,4502718501,10,C601,5/25/2023,,,
AM2256075,"SET;606375-18,FLSMIDTH,BELT,5VX2000",261,GI for order,5/25/2023,,-1,KIT,-1,KIT,-185.59,PEN,4908730628,1,Treyci Pastrana,11360253,1,DELIVERY,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007495733,,
AM2265655,"ROLLER;1047256,KSB;RIGI 6326 C3,RAD",261,GI for order,5/25/2023,,-1,EA,-1,EA,-4949.43,PEN,4908731116,3,Henry Paucara,12002861,3,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007960627,,
AM2270861,"BEARING,BALL;7326BECBM,2140561,KSB,OB",261,GI for order,5/25/2023,,-2,EA,-2,EA,-18849.77,PEN,4908731116,2,Henry Paucara,12002861,2,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007960627,,
AM2280996,"SEAL MECH;1615564,KSB;1,4RD",261,GI for order,5/25/2023,,-2,EA,-2,EA,-25571.9,PEN,4908731116,1,Henry Paucara,12002861,1,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007960627,,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,5/25/2023,K,35870,KG,35870,KG,0,PEN,5005034720,1,HOPPER BOLAS,0,0,032-0032936,5/25/2023,Q004,VMEDINA2,4502720551,10,C601,5/25/2023,,,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,5/25/2023,K,32670,KG,32670,KG,0,PEN,5005034717,1,HOPPER BOLAS,0,0,032-0032935,5/25/2023,Q004,VMEDINA2,4502720551,10,C601,5/25/2023,,,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,5/25/2023,K,35900,KG,35900,KG,0,PEN,5005034715,1,HOPPER BOLAS,0,0,032-0032934,5/25/2023,Q004,VMEDINA2,4502720551,10,C601,5/25/2023,,,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,5/25/2023,K,36000,KG,36000,KG,0,PEN,5005034710,1,HOPPER BOLAS,0,0,032-0032933,5/25/2023,Q004,VMEDINA2,4502720551,10,C601,5/25/2023,,,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,5/25/2023,K,36000,KG,36000,KG,0,PEN,5005034648,1,HOPPER BOLAS,0,0,032-0032932,5/25/2023,Q004,VMEDINA2,4502720551,10,C601,5/25/2023,,,
AM2283579,"SEALANT;2096061,LOCTITE;518,FLANGE",261,GI for order,5/25/2023,,-6,EA,-6,EA,-1952.39,PEN,4908729033,4,Peter Alex,11475917,39,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2283734,"SEALNT;198817,LOCTITE",261,GI for order,5/25/2023,,-10,EA,-10,EA,-575.72,PEN,4908729033,5,Peter Alex,11475917,40,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2284914,"TAPE ADHSV;1/2 IN X 10 YD,RED/WHITE",101,GR goods receipt,5/25/2023,,264,EA,264,EA,250.8,PEN,5005030175,4,,0,0,T001-8286,5/25/2023,Q011,JASCENCIO,4502708702,40,C601,5/25/2023,,,
AM2284915,"TAPE,ADHESIVE;M000369,TRUPER,CTF-3/4",261,GI for order,5/25/2023,,-10,EA,-10,EA,-9.05,PEN,4908729033,8,Peter Alex,11475917,43,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2284941,"CMPD;97450,DEVCON",101,GR goods receipt,5/25/2023,,10,KIT,10,KIT,21703.47,PEN,5005035128,1,,0,0,001-083737,5/25/2023,Q009,RALEGRIA,4502708204,30,C601,5/25/2023,,,
AM2284959,"DISC,CUTTING,4.1/2INX1/8INX7/8IN",101,GR stock in transit,5/25/2023,,141,EA,141,EA,0,PEN,5005036108,1,T001-00008266,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,170,C601,5/26/2023,,,
AM2284961,"DISC,ABRASIVE;66261147755,NORTON,POLIFAN",101,GR stock in transit,5/25/2023,,68,EA,68,EA,0,PEN,5005036104,1,T001-00008264,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,220,C601,5/25/2023,,,
AM2285055,"CLNR HND;25218,PERMATEX INC;1GAL,M000101",261,GI for order,5/25/2023,,-4,EA,-4,EA,-384.95,PEN,4908729033,6,Peter Alex,11475917,41,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2285095,"PUTTY;15049,DEVCOM,URETHANE,FASTCURE",101,GR goods receipt,5/25/2023,,50,KIT,50,KIT,17263.67,PEN,5005034924,1,,0,0,001-083734,5/25/2023,Q009,RALEGRIA,4502671775,10,C601,5/25/2023,,,
AM2285134,"ADHESIVE;31954,OATEY,GLUE,PVC,4OZ",101,GR stock in transit,5/25/2023,,15,EA,15,EA,0,PEN,5005036106,1,T001-00008223,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,260,C601,5/25/2023,,,
AM2285136,"ADHESIVE;18138,SOLDIMIX,GLUE,CART,35GR",101,GR stock in transit,5/25/2023,,10,EA,10,EA,0,PEN,5005036106,2,T001-00008223,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,270,C601,5/25/2023,,,
AM2285274,"LUBRICANT;WD-40,SPRAY,MULTI-PURPOSE",101,GR goods receipt,5/25/2023,,150,EA,150,EA,4233,PEN,5005030175,5,,0,0,T001-8286,5/25/2023,Q011,JASCENCIO,4502708702,50,C601,5/25/2023,,,
AM2285274,"LUBRICANT;WD-40,SPRAY,MULTI-PURPOSE",261,GI for order,5/25/2023,,-25,EA,-25,EA,-743.72,PEN,4908729033,3,Peter Alex,11475917,38,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2288373,"LINER,US6060A010,USITEM",101,GR goods receipt,5/25/2023,,1,EA,1,EA,521.95,PEN,5005034820,1,,0,0,T001-001063,5/25/2023,Q009,RALEGRIA,4502708700,10,C601,5/25/2023,,,
AM2288375,"LINER,US6060A012,USITEM",101,GR goods receipt,5/25/2023,,5,EA,5,EA,2946.47,PEN,5005034730,1,,0,0,T001-000993,5/25/2023,Q009,RALEGRIA,4502708700,20,C601,5/25/2023,,,
AM2288381,"LINER,US6060A018,USITEM",101,GR goods receipt,5/25/2023,,2,EA,2,EA,2335.4,PEN,5005034820,2,,0,0,T001-001063,5/25/2023,Q009,RALEGRIA,4502708700,30,C601,5/25/2023,,,
AM2288382,"LINER,US6060A019,USITEM",101,GR goods receipt,5/25/2023,,2,EA,2,EA,3730.07,PEN,5005034820,3,,0,0,T001-001063,5/25/2023,Q009,RALEGRIA,4502708700,40,C601,5/25/2023,,,
AM2288382,"LINER,US6060A019,USITEM",101,GR goods receipt,5/25/2023,,2,EA,2,EA,3730.07,PEN,5005034731,1,,0,0,T001-001061,5/25/2023,Q009,RALEGRIA,4502708991,10,C601,5/25/2023,,,
AM2292756,"TAPE DUCT;DT8 8MIL,3M;48MM,54.8M,SILVER",101,GR stock in transit,5/25/2023,,40,EA,40,EA,0,PEN,5005036035,1,T001-00008229,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,30,C601,5/25/2023,,,
AM2292757,"TAPE,DUCT;YR6969,3M,48MM,54.8M",101,GR stock in transit,5/25/2023,,33,EA,33,EA,0,PEN,5005036035,2,T001-00008229,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,40,C601,5/25/2023,,,
AM2292758,"TAPE,ADHESIVE;CP383 2INX40YD,SHURTAPE",101,GR stock in transit,5/25/2023,,50,EA,50,EA,0,PEN,5005036037,1,T001-00008220,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,50,C601,5/25/2023,,,
AM2292800,"DISC,CUTTING;DISC CUT 4-1/2X3/32X,BOSCH",101,GR stock in transit,5/25/2023,,90,EA,90,EA,0,PEN,5005036101,1,T001-00008260,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,180,C601,5/25/2023,,,
AM2292800,"DISC,CUTTING;DISC CUT 4-1/2X3/32X,BOSCH",101,GR stock in transit,5/25/2023,,100,EA,100,EA,0,PEN,5005036078,1,T001-00008261,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,190,C601,5/25/2023,,,
AM2292803,"DISC,CUTTING;DISC CUT 7X1/8X7/8IN,BOSCH",101,GR goods receipt,5/25/2023,,150,EA,150,EA,1002,PEN,5005030178,1,,0,0,T001-8287,5/25/2023,Q011,JASCENCIO,4502710977,10,C601,5/25/2023,,,
AM2292804,"DISC,GRINDING;DISC GRINDING 4-1/2X,BOSCH",101,GR goods receipt,5/25/2023,,160,EA,160,EA,888,PEN,5005030172,1,,0,0,T001-8289,5/25/2023,Q011,JASCENCIO,4502713672,10,C601,5/25/2023,,,
AM2292805,"DISC,GRINDING;DISC GRINDING 7X1/4X,BOSCH",101,GR goods receipt,5/25/2023,,139,EA,139,EA,1446.99,PEN,5005030172,2,,0,0,T001-8289,5/25/2023,Q011,JASCENCIO,4502713672,20,C601,5/25/2023,,,
AM2293032,"GAS,CARBON DIOXIDE;1000102,CO2,30KG",101,GR goods receipt,5/25/2023,,3,EA,3,EA,830.25,PEN,5005034478,1,REGU. JULIO SANCHEZ,0,0,929-0002753,5/25/2023,Q011,VMEDINA2,4502366034,10,C601,5/25/2023,,,
AM2293184,"PAPER BLTTNG;PACK 100 UNITS,HYDROCARB",261,GI for order,5/25/2023,,-1,EA,-1,EA,-362.17,PEN,4908729033,9,Peter Alex,11475917,44,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2293296,"PLASTER;YESO,CURRENT,BAG,25KG",101,GR stock in transit,5/25/2023,,14,EA,14,EA,0,PEN,5005036030,1,0001-0002573,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,100,C601,5/25/2023,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",201,GI for cost center,5/25/2023,,-54800,KG,-54800,KG,-104202.34,PEN,4908737997,1,CONSUMO 25.05.2023,12013372,1,,5/25/2023,Q003,JPACCARA,,0,C601,5/27/2023,,CQ32103331,
AM2315582,LUBR,101,GR stock in transit,5/25/2023,,27,EA,27,EA,0,PEN,5005036034,1,T001-00008321,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,10,C601,5/25/2023,,,
AM2315810,"DISC CUTNG;66252832392,NORTON",101,GR goods receipt,5/25/2023,,255,EA,255,EA,874.65,PEN,5005030172,3,,0,0,T001-8289,5/25/2023,Q011,JASCENCIO,4502713672,30,C601,5/25/2023,,,
AM2315811,"DISC,CUTTING;66252832191,NORTON,7X7/8IN",101,GR goods receipt,5/25/2023,,145,EA,145,EA,935.25,PEN,5005030172,4,,0,0,T001-8289,5/25/2023,Q011,JASCENCIO,4502713672,40,C601,5/25/2023,,,
AM2315811,"DISC,CUTTING;66252832191,NORTON,7X7/8IN",101,GR goods receipt,5/25/2023,,135,EA,135,EA,870.75,PEN,5005030175,7,,0,0,T001-8286,5/25/2023,Q011,JASCENCIO,4502708702,70,C601,5/25/2023,,,
AM2315857,"HRDNR;5251067,REMA TIPTOP;E40,30G",101,GR goods receipt,5/25/2023,,106,EA,106,EA,3168.23,PEN,5005035959,2,,0,0,T001-00003860,5/25/2023,Q009,RALEGRIA,4502718501,20,C601,5/25/2023,,,
AM2315864,"PUTTY METAL;209681,LOCTITE",101,GR stock in transit,5/25/2023,,172,EA,172,EA,0,PEN,5005036033,1,T001-0008219,0,0,80109300,5/25/2023,Q001,APALACIOS,4502724171,20,C601,5/25/2023,,,
AM2316068,"ORNG CORD;3.5 MM DIA X 20 M LG,NITRILE",101,GR goods receipt,5/25/2023,,12,EA,12,EA,1557.6,PEN,5005030252,1,,0,0,T001-1623,5/25/2023,Q011,JASCENCIO,4502711151,10,C601,5/25/2023,,,
AM2316084,"SOLVENT;CLENERELEC,NOVEC,CONTACTCLEANER",101,GR goods receipt,5/25/2023,,10,EA,10,EA,2764.7,PEN,5005030175,6,,0,0,T001-8286,5/25/2023,Q011,JASCENCIO,4502708702,60,C601,5/25/2023,,,
AM2316196,"NIPPLE,PIPE,1INX4IN,BLACK,THREADED",101,GR goods receipt,5/25/2023,,10,EA,10,EA,120.66,PEN,5005034734,2,,0,0,T001-1622,5/25/2023,Q011,JASCENCIO,4502712736,20,C601,5/25/2023,,,
AM2316218,"BOLT,MACHINE,HEX,1/2X2IN,UNC,G8",101,GR goods receipt,5/25/2023,,230,EA,230,EA,129.85,PEN,5005034822,1,,0,0,002-0279701,5/25/2023,Q009,RALEGRIA,4502702970,10,C601,5/25/2023,,,
AM2316226,"BOLT,MACHINE,HEX,3/4X2IN,UNC,G8",101,GR goods receipt,5/25/2023,,260,EA,260,EA,399.11,PEN,5005034822,2,,0,0,002-0279701,5/25/2023,Q009,RALEGRIA,4502702970,20,C601,5/25/2023,,,
AM2316262,"PAINT STRIPPER;TEKNO,REMOVER,3.785L",101,GR goods receipt,5/25/2023,,15,EA,15,EA,1301.25,PEN,5005030172,5,,0,0,T001-8289,5/25/2023,Q011,JASCENCIO,4502713672,50,C601,5/25/2023,,,
AM2316457,"PAINT,SPRAY,GOLDENPHOSPHORESCENT",101,GR goods receipt,5/25/2023,,34,EA,34,EA,281.18,PEN,5005030175,2,,0,0,T001-8286,5/25/2023,Q011,JASCENCIO,4502708702,20,C601,5/25/2023,,,
AM2316510,"THNR;ACRILIC THINNER,CPP;3L",261,GI for order,5/25/2023,,-12,EA,-12,EA,-447.72,PEN,4908729033,2,Peter Alex,11475917,37,WAREHOUSE,5/25/2023,Q001,CEOCAS,,0,C601,5/25/2023,4007570674,,
AM2316510,"THNR;ACRILIC THINNER,CPP;3L",101,GR goods receipt,5/25/2023,,151,EA,151,EA,5633.81,PEN,5005030175,3,,0,0,T001-8286,5/25/2023,Q011,JASCENCIO,4502708702,30,C601,5/25/2023,,,
AM2316619,"NUT,HEXAGON,1/2IN,UNC,G8",101,GR goods receipt,5/25/2023,,350,EA,350,EA,50.37,PEN,5005034821,1,,0,0,002-0279713,5/25/2023,Q009,RALEGRIA,4502711169,10,C601,5/25/2023,,,
AM2316624,"NUT,HEXAGON,3/4IN,UNC,SS",101,GR goods receipt,5/25/2023,,200,EA,200,EA,249.44,PEN,5005034822,3,,0,0,002-0279701,5/25/2023,Q009,RALEGRIA,4502702970,30,C601,5/25/2023,,,
AM2316628,"NUT,HEXAGON,5/8IN,UNC,SS",101,GR goods receipt,5/25/2023,,100,EA,100,EA,88.19,PEN,5005034821,2,,0,0,002-0279713,5/25/2023,Q009,RALEGRIA,4502711169,20,C601,5/25/2023,,,
AE00000912,"ELECTRD WELDG;SUPERCITO,5/32IN,A5.1,12IN",261,GI for order,5/26/2023,,-1,BOX,-1,BOX,-277.25,PEN,4908736069,1,Henry Paucara,11948199,1,WAREHOUSE,5/26/2023,Q001,CEOCAS,,0,C601,5/26/2023,4007916523,,
AE00000920,"ELECTRD WELDG;CELLOCORD,5/32 IN,4MM",261,GI for order,5/26/2023,,-1,BOX,-1,BOX,-452.6,PEN,4908736069,2,Henry Paucara,11948199,2,WAREHOUSE,5/26/2023,Q001,CEOCAS,,0,C601,5/26/2023,4007916523,,
AE00001015,"GATE VALVE;WS06CG100G001C73,WEIR",261,GI for order,5/26/2023,,-2,EA,-2,EA,-3431.27,PEN,4908735954,1,Treyci Pastrana,11312237,1,WAREHOUSE,5/26/2023,Q001,CEOCAS,,0,C601,5/26/2023,4007453517,,
AE00001216,"PUMP CNTRFGL;T239MC21,WEIR",261,GI for order,5/26/2023,,-1,EA,-1,EA,-1826.9,PEN,4908735882,5,Treyci Pastrana,12012168,5,WAREHOUSE,5/26/2023,Q001,CEOCAS,,0,C601,5/26/2023,4007968746,,
AE00001240,"FLODLGHT ELEC;F2UN6B8NDENVGN,DIALIGHT",101,GR stock in transit,5/26/2023,,7,EA,7,EA,0,PEN,5005040231,1,001-0215165,0,0,80109292,5/26/2023,Q001,AOP_OUTSYS,4502723989,80,C601,5/27/2023,,,
AE00001466,"SCREW CAP;M20,90,DIN 912",101,GR stock in transit,5/26/2023,,3,EA,3,EA,0,PEN,5005036137,1,506-3842464,0,0,80109300,5/26/2023,Q001,APALACIOS,4502724171,160,C601,5/26/2023,,,
AE00002191,"DISC,ABRASIVE;66252843679,NORTON",261,GI for order,5/26/2023,,-2,EA,-2,EA,-7.14,PEN,4908736069,3,Henry Paucara,11948199,3,WAREHOUSE,5/26/2023,Q001,CEOCAS,,0,C601,5/26/2023,4007916523,,
AE00003101,"FUSE;170M2666,BUSSMANN",101,GR goods receipt,5/26/2023,,60,EA,60,EA,9272.36,PEN,5005039693,1,,0,0,015-0330715,5/26/2023,Q009,RALEGRIA,4502469199,20,C601,5/26/2023,,,
AE00003861,"BOOTS,SAFETY;37,BLACK,RUBBER,LONG 36CM",201,GI for cost center,5/26/2023,,-40,PAA,-40,PAA,-3564.16,PEN,4908735235,3,Martin Falcon,10733695,16,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ10001001,
AE00003863,"BOOTS,SAFETY;39,RUBBER,36CM LG",641,TF to stck in trans.,5/26/2023,,-10,PAA,-10,PAA,0,PEN,4908735055,1,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,10,C601,5/26/2023,,,
AE00003863,"BOOTS,SAFETY;39,RUBBER,36CM LG",641,TF to stck in trans.,5/26/2023,,10,PAA,10,PAA,0,PEN,4908735055,2,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,10,C601,5/26/2023,,,
AE00003940,"VEST,HIGH VISIBILITY;SIZE M,RED & BLACK",201,GI for cost center,5/26/2023,,-2,EA,-2,EA,-236.24,PEN,4908735233,1,Carla Ramirez,12002405,1,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ05007700,
AE00003966,"CARTRIDGE,RESPIRATOR;N750035,HONEYWELL",201,GI for cost center,5/26/2023,,-18,EA,-18,EA,-473.77,PEN,4908735235,1,Martin Falcon,10733695,1,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ10001001,
AE00003973,"GLOVES,CHEMICAL;727-XL,SHOWA",641,TF to stck in trans.,5/26/2023,,212,PAA,212,PAA,0,PEN,4908735055,18,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,100,C601,5/26/2023,,,
AE00003973,"GLOVES,CHEMICAL;727-XL,SHOWA",641,TF to stck in trans.,5/26/2023,,-212,PAA,-212,PAA,0,PEN,4908735055,17,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,100,C601,5/26/2023,,,
AE00003979,"GLOVES,CHEMICAL;7540-M,SHOWA",641,TF to stck in trans.,5/26/2023,,-500,PAA,-500,PAA,0,PEN,4908735055,19,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,110,C601,5/26/2023,,,
AE00003979,"GLOVES,CHEMICAL;7540-M,SHOWA",641,TF to stck in trans.,5/26/2023,,500,PAA,500,PAA,0,PEN,4908735055,20,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,110,C601,5/26/2023,,,
AE00003986,"GLOVES,ELECTRICAL;GLE36 1-8,REGELTEX",641,TF to stck in trans.,5/26/2023,,56,PAA,56,PAA,0,PEN,4908735055,4,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,20,C601,5/26/2023,,,
AE00003986,"GLOVES,ELECTRICAL;GLE36 1-8,REGELTEX",641,TF to stck in trans.,5/26/2023,,-56,PAA,-56,PAA,0,PEN,4908735055,3,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,20,C601,5/26/2023,,,
AE00004001,"GLOVES,GENERAL PURPOSE;541-XL,SHOWA",641,TF to stck in trans.,5/26/2023,,86,PAA,86,PAA,0,PEN,4908735055,22,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,120,C601,5/26/2023,,,
AE00004001,"GLOVES,GENERAL PURPOSE;541-XL,SHOWA",641,TF to stck in trans.,5/26/2023,,-86,PAA,-86,PAA,0,PEN,4908735055,21,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,120,C601,5/26/2023,,,
AE00004024,"LENS,SAFETY EQUIPMENT;XV103,HONEYWELL",201,GI for cost center,5/26/2023,,-120,EA,-120,EA,-1106.89,PEN,4908735235,2,Martin Falcon,10733695,6,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ10001001,
AE00004024,"LENS,SAFETY EQUIPMENT;XV103,HONEYWELL",201,GI for cost center,5/26/2023,,-1,EA,-1,EA,-9.22,PEN,4908735233,2,Carla Ramirez,12002405,2,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ05007700,
AE00004039,"PROTECTOR,HEARING;X5A,3M",641,TF to stck in trans.,5/26/2023,,20,EA,20,EA,0,PEN,4908735055,24,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,130,C601,5/26/2023,,,
AE00004039,"PROTECTOR,HEARING;X5A,3M",641,TF to stck in trans.,5/26/2023,,-20,EA,-20,EA,0,PEN,4908735055,23,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,130,C601,5/26/2023,,,
AE00004057,"SHOES SFTY;VARON,TALLA 43,CAFE,CUERO",201,GI for cost center,5/26/2023,,-1,PAA,-1,PAA,-293.62,PEN,4908735234,1,Carla Ramirez,12001316,1,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ05007700,
AE00004058,"SHOES SFTY;VARON,TALLA 44,CAFE,CUERO",201,GI for cost center,5/26/2023,,-1,PAA,-1,PAA,-168.89,PEN,4908735232,1,Yovana Torres,12006620,1,DELIVERY,5/26/2023,Q001,ALQUISPE,,0,C601,5/26/2023,,CQ02206000,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",641,TF to stck in trans.,5/26/2023,,147,EA,147,EA,0,PEN,4908735055,26,,0,0,80109559,5/26/2023,,BTP_TM_PROD,4502730521,140,C601,5/26/2023,,,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",641,TF to stck in trans.,5/26/2023,,-147,EA,-147,EA,0,PEN,4908735055,25,,0,0,80109559,5/26/2023,Q011,BTP_TM_PROD,4502730521,140,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,29960,KG,29960,KG,15510.89,PEN,5005038796,1,SILO DE CAL # 02,0,0,G010-00039183,5/26/2023,Q004,JPACCARA,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30110,KG,30110,KG,15588.55,PEN,5005038795,1,SILO DE CAL # 01,0,0,G010-00039181,5/26/2023,Q004,JPACCARA,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,29970,KG,29970,KG,15516.07,PEN,5005038794,1,SILO DE CAL # 01,0,0,G010-00039147,5/26/2023,Q004,JPACCARA,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30300,KG,30300,KG,15686.92,PEN,5005038793,1,SILO DE CAL # 02,0,0,G010-00039109,5/26/2023,Q004,JPACCARA,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30150,KG,30150,KG,15609.26,PEN,5005038792,1,SILO DE CAL # 02,0,0,G010-00039142,5/26/2023,Q004,JPACCARA,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30000,KG,30000,KG,15531.6,PEN,5005038791,1,SILO DE CAL # 01,0,0,G010-00039137,5/26/2023,Q004,JPACCARA,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30000,KG,30000,KG,15531.6,PEN,5005040039,1,SILO DE CAL # 01,0,0,G010-00039203,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30020,KG,30020,KG,15541.95,PEN,5005040036,1,SILO DE CAL # 02,0,0,G010-00039145,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30600,KG,30600,KG,15842.23,PEN,5005040034,1,SILO DE CAL # 01,0,0,G010-00039144,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,29990,KG,29990,KG,15526.42,PEN,5005040060,1,SILO DE CAL # 02,0,0,G010-00039209,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30010,KG,30010,KG,15536.78,PEN,5005040061,1,SILO DE CAL # 01,0,0,G010-00039210,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30320,KG,30320,KG,15697.27,PEN,5005040037,1,SILO DE CAL # 01,0,0,G010-00039158,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30280,KG,30280,KG,15676.56,PEN,5005040038,1,SILO DE CAL # 02,0,0,G010-00039159,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",101,GR goods receipt,5/26/2023,,30080,KG,30080,KG,15573.02,PEN,5005040033,1,SILO DE CAL # 02,0,0,G010-00039141,5/26/2023,Q004,MPOVIS,4502682492,10,C601,5/26/2023,,,
AE0002774,"GAS,NITROGEN;HIGH PURITY,GAS,99.99,10M3",641,TF to stck in trans.,5/26/2023,,147,M3,147,M3,0,PEN,4908736855,2,,0,0,80109380,5/24/2023,,GRODRIGUEZ1,4502726385,10,C601,5/27/2023,,,
