Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1689.45,GAL,-1689.45,GAL,-23028.89,PEN,4911166087,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-757.94,GAL,-757.94,GAL,-10331.48,PEN,4911166086,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-703.18,GAL,-703.18,GAL,-9585.05,PEN,4911166085,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-791.2,GAL,-791.2,GAL,-10784.85,PEN,4911166084,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1010.63,GAL,-1010.63,GAL,-13775.9,PEN,4911166083,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1008.74,GAL,-1008.74,GAL,-13750.13,PEN,4911166082,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1053.63,GAL,-1053.63,GAL,-14362.03,PEN,4911166081,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1025,GAL,-1025,GAL,-13971.78,PEN,4911166080,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1016.78,GAL,-1016.78,GAL,-13859.73,PEN,4911166079,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1348.99,GAL,-1348.99,GAL,-18388.08,PEN,4911166078,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-139.2,GAL,-139.2,GAL,-1897.44,PEN,4911166077,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-152.7,GAL,-152.7,GAL,-2081.45,PEN,4911166076,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-9.85,GAL,-9.85,GAL,-134.27,PEN,4911166075,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-895.34,GAL,-895.34,GAL,-12204.38,PEN,4911165841,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-901.7,GAL,-901.7,GAL,-12291.07,PEN,4911165842,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-16,GAL,-16,GAL,-218.1,PEN,4911165879,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-10.22,GAL,-10.22,GAL,-139.31,PEN,4911165880,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-9.54,GAL,-9.54,GAL,-130.04,PEN,4911165881,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-6.82,GAL,-6.82,GAL,-92.96,PEN,4911165882,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-11.6,GAL,-11.6,GAL,-158.12,PEN,4911165883,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ12101112,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-11,GAL,-11,GAL,-149.94,PEN,4911165884,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-12,GAL,-12,GAL,-163.57,PEN,4911165885,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-14.52,GAL,-14.52,GAL,-197.92,PEN,4911165886,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-11.1,GAL,-11.1,GAL,-151.3,PEN,4911165887,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-15.9,GAL,-15.9,GAL,-216.73,PEN,4911165888,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/23/2024,P,-26,GAL,-26,GAL,-354.41,PEN,4911165889,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,,PECQI.200074-IMP-200
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-12.1,GAL,-12.1,GAL,-164.94,PEN,4911165890,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-178.92,GAL,-178.92,GAL,-2438.86,PEN,4911165891,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-12,GAL,-12,GAL,-163.57,PEN,4911165892,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-95.5,GAL,-95.5,GAL,-1301.76,PEN,4911165893,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-152.54,GAL,-152.54,GAL,-2079.27,PEN,4911165894,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-290.89,GAL,-290.89,GAL,-3965.12,PEN,4911165895,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-33.05,GAL,-33.05,GAL,-450.5,PEN,4911165896,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-13.01,GAL,-13.01,GAL,-177.34,PEN,4911165897,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-10.3,GAL,-10.3,GAL,-140.4,PEN,4911165898,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-9,GAL,-9,GAL,-122.68,PEN,4911165899,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-37.57,GAL,-37.57,GAL,-512.12,PEN,4911165910,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ05007700,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-28.07,GAL,-28.07,GAL,-382.62,PEN,4911165911,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ19501101,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-885.09,GAL,-885.09,GAL,-12064.66,PEN,4911165840,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/23/2024,P,-4.36,GAL,-4.36,GAL,-59.43,PEN,4911165978,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,,PECQI.220011-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-15,GAL,-15,GAL,-204.47,PEN,4911165977,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-51.6,GAL,-51.6,GAL,-703.36,PEN,4911165976,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-7.1,GAL,-7.1,GAL,-96.78,PEN,4911165975,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-12.4,GAL,-12.4,GAL,-169.02,PEN,4911165974,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-14.82,GAL,-14.82,GAL,-202.01,PEN,4911165973,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-10.1,GAL,-10.1,GAL,-137.67,PEN,4911165972,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-9.58,GAL,-9.58,GAL,-130.58,PEN,4911165971,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-15.6,GAL,-15.6,GAL,-212.64,PEN,4911165970,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-442.3,GAL,-442.3,GAL,-6028.99,PEN,4911165969,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-499.33,GAL,-499.33,GAL,-6806.37,PEN,4911165968,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-329.74,GAL,-329.74,GAL,-4494.69,PEN,4911165967,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-74.27,GAL,-74.27,GAL,-1012.37,PEN,4911165966,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ31203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-15.9,GAL,-15.9,GAL,-216.73,PEN,4911165965,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-8.46,GAL,-8.46,GAL,-115.32,PEN,4911165964,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-29.1,GAL,-29.1,GAL,-396.66,PEN,4911165963,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-11.5,GAL,-11.5,GAL,-156.76,PEN,4911165962,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-10.2,GAL,-10.2,GAL,-139.04,PEN,4911165961,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1320.41,GAL,-1320.41,GAL,-17998.51,PEN,4911165833,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-116.05,GAL,-116.05,GAL,-1581.88,PEN,4911165834,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-350.52,GAL,-350.52,GAL,-4777.94,PEN,4911165835,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-309.74,GAL,-309.74,GAL,-4222.07,PEN,4911165836,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-45,GAL,-45,GAL,-613.4,PEN,4911165837,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-11.3,GAL,-11.3,GAL,-154.03,PEN,4911165838,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-15.27,GAL,-15.27,GAL,-208.15,PEN,4911165839,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-13.6,GAL,-13.6,GAL,-185.38,PEN,4911165912,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-118.66,GAL,-118.66,GAL,-1617.45,PEN,4911166047,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-6.43,GAL,-6.43,GAL,-87.65,PEN,4911166048,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-91.9,GAL,-91.9,GAL,-1252.69,PEN,4911166049,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-73.56,GAL,-73.56,GAL,-1002.7,PEN,4911166050,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-143.94,GAL,-143.94,GAL,-1962.05,PEN,4911166051,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-97.48,GAL,-97.48,GAL,-1328.75,PEN,4911166052,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-54.82,GAL,-54.82,GAL,-747.25,PEN,4911167077,1,BlockID:20240825123002,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-105.73,GAL,-105.73,GAL,-1441.21,PEN,4911166068,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-99,GAL,-99,GAL,-1349.47,PEN,4911166067,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-17.96,GAL,-17.96,GAL,-244.81,PEN,4911167062,1,BlockID:20240825123002,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-114.6,GAL,-114.6,GAL,-1562.11,PEN,4911166066,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ33103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-1200.84,GAL,-1200.84,GAL,-16368.65,PEN,4911167061,1,BlockID:20240825123002,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/23/2024,P,-18.59,GAL,-18.59,GAL,-253.4,PEN,4911166065,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-10.3,GAL,-10.3,GAL,-140.4,PEN,4911166064,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-32.9,GAL,-32.9,GAL,-448.46,PEN,4911166063,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-26,GAL,-26,GAL,-354.41,PEN,4911166062,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-151.17,GAL,-151.17,GAL,-2060.6,PEN,4911166061,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-64.7,GAL,-64.7,GAL,-881.93,PEN,4911166060,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-50.72,GAL,-50.72,GAL,-691.36,PEN,4911166059,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-14.6,GAL,-14.6,GAL,-199.01,PEN,4911166058,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-235.53,GAL,-235.53,GAL,-3210.51,PEN,4911166057,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-369.19,GAL,-369.19,GAL,-5032.43,PEN,4911166056,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/23/2024,P,-41.9,GAL,-41.9,GAL,-571.14,PEN,4911166055,1,BlockID:20240825123003,0,0,2.02408E+13,8/23/2024,,CASILVA1,,0,C601,8/27/2024,,CQ35103331,
